hard_sl_pct,min_confidence,month,pnl,return_pct,risk_per_trade_pct,time_stop_minutes,trades,win_rate
5.0,0.8,2025-10,-56973.7,-113.947,5,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,5,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,5,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,5,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,5,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,5,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,5,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,5,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,5,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,5,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,5,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,5,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,5,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,5,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,5,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,5,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,5,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,5,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,5,10,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,6,10,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,6,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,6,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,6,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,6,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,6,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,6,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,6,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,6,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,6,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,6,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,6,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,6,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,6,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,6,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,6,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,6,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,6,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,6,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,6,10,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,7,10,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,7,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,7,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,7,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,7,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,7,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,7,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,7,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,7,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,7,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,7,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,7,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,7,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,7,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,7,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,7,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,7,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,7,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,7,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,7,10,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,8,10,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,8,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,8,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,8,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,8,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,8,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,8,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,8,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,8,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,8,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,8,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,8,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,8,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,8,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,8,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,8,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,8,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,8,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,8,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,8,10,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,9,10,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,9,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,9,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,9,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,9,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,9,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,9,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,9,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,9,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,9,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,9,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,9,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,9,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,9,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,9,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,9,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,9,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,9,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,9,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,9,10,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,10,10,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,10,10,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,10,10,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,10,10,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,10,10,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,10,10,17,0.2941
5.0,0.9,2025-09,277.9,0.556,10,10,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,10,10,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,10,10,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,10,10,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,10,10,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,10,10,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,10,10,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,10,10,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,10,10,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,10,10,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,10,10,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,10,10,47,0.4043
5.0,1.0,2026-02,612.5,1.225,10,10,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,10,10,22,0.3182
5.0,0.8,2025-09,9221.1,18.442,1,15,178,0.4719
5.0,0.8,2025-10,-17682.7,-35.365,1,15,214,0.4206
5.0,0.8,2025-11,-8998.5,-17.997,1,15,233,0.3991
5.0,0.8,2025-12,-10211.6,-20.423,1,15,236,0.3983
5.0,0.8,2026-01,1017.1,2.034,1,15,196,0.4388
5.0,0.8,2026-02,-2261.7,-4.523,1,15,241,0.4357
5.0,0.8,2026-03,-1694.7,-3.389,1,15,211,0.4171
5.0,0.8,2026-04,-6833.4,-13.667,1,15,209,0.3971
5.0,0.8,2026-05,-748.3,-1.497,1,15,1,0.0
5.0,0.85,2025-09,5951.4,11.903,1,15,119,0.437
5.0,0.85,2025-10,-17599.4,-35.199,1,15,148,0.3919
5.0,0.85,2025-11,-9193.1,-18.386,1,15,131,0.3511
5.0,0.85,2025-12,-6676.6,-13.353,1,15,157,0.3949
5.0,0.85,2026-01,196.0,0.392,1,15,135,0.4593
5.0,0.85,2026-02,-1119.3,-2.239,1,15,170,0.4647
5.0,0.85,2026-03,-1052.1,-2.104,1,15,138,0.3986
5.0,0.85,2026-04,-4260.9,-8.522,1,15,146,0.3562
5.0,0.85,2026-05,5553.1,11.106,1,15,90,0.5
5.0,0.9,2025-09,3866.1,7.732,1,15,93,0.4301
5.0,0.9,2025-10,-12944.4,-25.889,1,15,109,0.3945
5.0,0.9,2025-11,-9684.5,-19.369,1,15,99,0.3333
5.0,0.9,2025-12,-7337.4,-14.675,1,15,121,0.3719
5.0,0.9,2026-01,-409.5,-0.819,1,15,97,0.433
5.0,0.9,2026-02,2718.1,5.436,1,15,135,0.4963
5.0,0.9,2026-03,-3651.2,-7.302,1,15,103,0.3981
5.0,0.9,2026-04,-5171.6,-10.343,1,15,96,0.3542
5.0,0.9,2026-05,4261.6,8.523,1,15,69,0.5217
5.0,0.95,2025-09,1296.4,2.593,1,15,64,0.3906
5.0,0.95,2025-10,-8208.2,-16.416,1,15,73,0.411
5.0,0.95,2025-11,-5527.9,-11.056,1,15,71,0.3803
5.0,0.95,2025-12,-6952.4,-13.905,1,15,86,0.3605
5.0,0.95,2026-01,4461.1,8.922,1,15,69,0.4493
5.0,0.95,2026-02,8347.5,16.695,1,15,100,0.51
5.0,0.95,2026-03,14931.0,29.862,1,15,74,0.4054
5.0,0.95,2026-04,-5073.6,-10.147,1,15,64,0.3438
5.0,0.95,2026-05,8068.9,16.138,1,15,46,0.5
5.0,1.0,2025-09,2676.8,5.354,1,15,51,0.3725
5.0,1.0,2025-10,134.4,0.269,1,15,54,0.4815
5.0,1.0,2025-11,-4549.3,-9.099,1,15,53,0.434
5.0,1.0,2025-12,-11413.5,-22.827,1,15,63,0.3651
5.0,1.0,2026-01,-849.1,-1.698,1,15,47,0.4043
5.0,1.0,2026-02,10014.9,20.03,1,15,70,0.5714
5.0,1.0,2026-03,13143.9,26.288,1,15,53,0.3585
5.0,1.0,2026-04,-6978.3,-13.957,1,15,50,0.34
5.0,1.0,2026-05,4106.2,8.212,1,15,31,0.5484
5.0,0.8,2025-09,18948.3,37.897,2,15,178,0.4719
5.0,0.8,2025-10,-40516.7,-81.033,2,15,214,0.4206
5.0,0.8,2025-11,-13894.3,-27.789,2,15,233,0.3991
5.0,0.8,2025-12,-7457.8,-14.916,2,15,236,0.3983
5.0,0.8,2026-01,1615.6,3.231,2,15,196,0.4388
5.0,0.8,2026-02,206.5,0.413,2,15,241,0.4357
5.0,0.8,2026-03,-2933.0,-5.866,2,15,35,0.2571
5.0,0.85,2025-09,8076.6,16.153,2,15,119,0.437
5.0,0.85,2025-10,-32984.0,-65.968,2,15,148,0.3919
5.0,0.85,2025-11,-11195.8,-22.392,2,15,131,0.3511
5.0,0.85,2025-12,-4658.5,-9.317,2,15,157,0.3949
5.0,0.85,2026-01,1227.8,2.456,2,15,135,0.4593
5.0,0.85,2026-02,-809.2,-1.618,2,15,170,0.4647
5.0,0.85,2026-03,-1507.1,-3.014,2,15,138,0.3986
5.0,0.85,2026-04,-2150.4,-4.301,2,15,13,0.2308
5.0,0.9,2025-09,6209.0,12.418,2,15,93,0.4301
5.0,0.9,2025-10,-26992.0,-53.984,2,15,109,0.3945
5.0,0.9,2025-11,-13171.2,-26.342,2,15,99,0.3333
5.0,0.9,2025-12,-6205.5,-12.411,2,15,121,0.3719
5.0,0.9,2026-01,1138.2,2.276,2,15,97,0.433
5.0,0.9,2026-02,2988.3,5.977,2,15,135,0.4963
5.0,0.9,2026-03,-4488.4,-8.977,2,15,103,0.3981
5.0,0.9,2026-04,-3786.3,-7.573,2,15,73,0.3562
5.0,0.95,2025-09,-1725.5,-3.451,2,15,64,0.3906
5.0,0.95,2025-10,-15510.6,-31.021,2,15,73,0.411
5.0,0.95,2025-11,-7092.4,-14.185,2,15,71,0.3803
5.0,0.95,2025-12,-9134.3,-18.269,2,15,86,0.3605
5.0,0.95,2026-01,4974.9,9.95,2,15,69,0.4493
5.0,0.95,2026-02,8649.2,17.298,2,15,100,0.51
5.0,0.95,2026-03,12946.5,25.893,2,15,74,0.4054
5.0,0.95,2026-04,-11129.3,-22.259,2,15,64,0.3438
5.0,0.95,2026-05,10731.7,21.463,2,15,46,0.5
5.0,1.0,2025-09,2150.4,4.301,2,15,51,0.3725
5.0,1.0,2025-10,-1124.2,-2.248,2,15,54,0.4815
5.0,1.0,2025-11,-7443.8,-14.888,2,15,53,0.434
5.0,1.0,2025-12,-19202.4,-38.405,2,15,63,0.3651
5.0,1.0,2026-01,-1680.7,-3.361,2,15,47,0.4043
5.0,1.0,2026-02,14996.1,29.992,2,15,70,0.5714
5.0,1.0,2026-03,16674.0,33.348,2,15,53,0.3585
5.0,1.0,2026-04,-15017.8,-30.036,2,15,50,0.34
5.0,1.0,2026-05,5639.9,11.28,2,15,31,0.5484
5.0,0.8,2025-09,21463.4,42.927,3,15,178,0.4719
5.0,0.8,2025-10,-54145.7,-108.291,3,15,214,0.4206
5.0,0.8,2025-11,-11130.7,-22.261,3,15,233,0.3991
5.0,0.8,2025-12,-2310.0,-4.62,3,15,142,0.3944
5.0,0.85,2025-09,11249.0,22.498,3,15,119,0.437
5.0,0.85,2025-10,-45135.3,-90.271,3,15,148,0.3919
5.0,0.85,2025-11,-9475.2,-18.95,3,15,131,0.3511
5.0,0.85,2025-12,-2681.7,-5.363,3,15,97,0.3711
5.0,0.9,2025-09,5831.0,11.662,3,15,93,0.4301
5.0,0.9,2025-10,-35926.1,-71.852,3,15,109,0.3945
5.0,0.9,2025-11,-12728.1,-25.456,3,15,99,0.3333
5.0,0.9,2025-12,-3248.0,-6.496,3,15,111,0.3694
5.0,0.95,2025-09,-3313.1,-6.626,3,15,64,0.3906
5.0,0.95,2025-10,-21745.5,-43.491,3,15,73,0.411
5.0,0.95,2025-11,-8329.3,-16.659,3,15,71,0.3803
5.0,0.95,2025-12,-8142.4,-16.285,3,15,86,0.3605
5.0,0.95,2026-01,3838.8,7.678,3,15,69,0.4493
5.0,0.95,2026-02,5311.6,10.623,3,15,100,0.51
5.0,0.95,2026-03,2608.9,5.218,3,15,74,0.4054
5.0,0.95,2026-04,-7833.0,-15.666,3,15,64,0.3438
5.0,0.95,2026-05,3663.1,7.326,3,15,46,0.5
5.0,1.0,2025-09,1202.6,2.405,3,15,51,0.3725
5.0,1.0,2025-10,-3657.5,-7.315,3,15,54,0.4815
5.0,1.0,2025-11,-12869.5,-25.739,3,15,53,0.434
5.0,1.0,2025-12,-20213.9,-40.428,3,15,63,0.3651
5.0,1.0,2026-01,-696.5,-1.393,3,15,47,0.4043
5.0,1.0,2026-02,10577.7,21.155,3,15,70,0.5714
5.0,1.0,2026-03,2326.1,4.652,3,15,53,0.3585
5.0,1.0,2026-04,-10497.9,-20.996,3,15,50,0.34
5.0,1.0,2026-05,1852.9,3.706,3,15,31,0.5484
5.0,0.8,2025-09,17717.0,35.434,4,15,178,0.4719
5.0,0.8,2025-10,-59511.9,-119.024,4,15,214,0.4206
5.0,0.8,2025-11,-5219.2,-10.438,4,15,126,0.373
5.0,0.85,2025-09,8067.5,16.135,4,15,119,0.437
5.0,0.85,2025-10,-49785.4,-99.571,4,15,148,0.3919
5.0,0.85,2025-11,-5365.5,-10.731,4,15,66,0.3485
5.0,0.9,2025-09,4018.7,8.037,4,15,93,0.4301
5.0,0.9,2025-10,-41328.0,-82.656,4,15,109,0.3945
5.0,0.9,2025-11,-9736.3,-19.473,4,15,56,0.2679
5.0,0.95,2025-09,-6503.7,-13.007,4,15,64,0.3906
5.0,0.95,2025-10,-25759.3,-51.519,4,15,73,0.411
5.0,0.95,2025-11,-7923.3,-15.847,4,15,71,0.3803
5.0,0.95,2025-12,-5560.1,-11.12,4,15,86,0.3605
5.0,0.95,2026-01,-1414.0,-2.828,4,15,16,0.3125
5.0,1.0,2025-09,-466.2,-0.932,4,15,51,0.3725
5.0,1.0,2025-10,-5876.5,-11.753,4,15,54,0.4815
5.0,1.0,2025-11,-15898.4,-31.797,4,15,53,0.434
5.0,1.0,2025-12,-19182.8,-38.366,4,15,63,0.3651
5.0,1.0,2026-01,-938.0,-1.876,4,15,47,0.4043
5.0,1.0,2026-02,5073.6,10.147,4,15,70,0.5714
5.0,1.0,2026-03,-2377.9,-4.756,4,15,53,0.3585
5.0,1.0,2026-04,-5385.8,-10.772,4,15,50,0.34
5.0,1.0,2026-05,1486.8,2.974,4,15,31,0.5484
5.0,0.8,2025-09,11161.5,22.323,5,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,5,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,5,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,5,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,5,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,5,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,5,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,5,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,5,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,5,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,5,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,5,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,5,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,5,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,5,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,5,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,5,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,5,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,5,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,5,15,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,6,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,6,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,6,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,6,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,6,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,6,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,6,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,6,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,6,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,6,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,6,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,6,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,6,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,6,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,6,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,6,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,6,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,6,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,6,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,6,15,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,7,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,7,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,7,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,7,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,7,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,7,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,7,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,7,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,7,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,7,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,7,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,7,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,7,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,7,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,7,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,7,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,7,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,7,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,7,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,7,15,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,8,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,8,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,8,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,8,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,8,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,8,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,8,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,8,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,8,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,8,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,8,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,8,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,8,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,8,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,8,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,8,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,8,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,8,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,8,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,8,15,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,9,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,9,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,9,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,9,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,9,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,9,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,9,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,9,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,9,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,9,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,9,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,9,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,9,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,9,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,9,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,9,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,9,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,9,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,9,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,9,15,22,0.3182
5.0,0.8,2025-09,11161.5,22.323,10,15,178,0.4719
5.0,0.8,2025-10,-56973.7,-113.947,10,15,214,0.4206
5.0,0.8,2025-11,-1906.1,-3.812,10,15,26,0.3846
5.0,0.85,2025-09,3201.1,6.402,10,15,119,0.437
5.0,0.85,2025-10,-49032.2,-98.064,10,15,148,0.3919
5.0,0.85,2025-11,-1991.5,-3.983,10,15,17,0.2941
5.0,0.9,2025-09,277.9,0.556,10,15,93,0.4301
5.0,0.9,2025-10,-42660.1,-85.32,10,15,109,0.3945
5.0,0.9,2025-11,-5489.4,-10.979,10,15,27,0.1852
5.0,0.95,2025-09,-11090.1,-22.18,10,15,64,0.3906
5.0,0.95,2025-10,-26873.7,-53.747,10,15,73,0.411
5.0,0.95,2025-11,-7340.2,-14.68,10,15,71,0.3803
5.0,0.95,2025-12,-2389.8,-4.78,10,15,57,0.3509
5.0,1.0,2025-09,-3420.2,-6.84,10,15,51,0.3725
5.0,1.0,2025-10,-9322.6,-18.645,10,15,54,0.4815
5.0,1.0,2025-11,-16951.9,-33.904,10,15,53,0.434
5.0,1.0,2025-12,-15669.5,-31.339,10,15,63,0.3651
5.0,1.0,2026-01,-606.9,-1.214,10,15,47,0.4043
5.0,1.0,2026-02,612.5,1.225,10,15,70,0.5714
5.0,1.0,2026-03,-2638.3,-5.277,10,15,22,0.3182
5.0,0.8,2025-09,9221.1,18.442,1,20,178,0.4719
5.0,0.8,2025-10,-17682.7,-35.365,1,20,214,0.4206
5.0,0.8,2025-11,-8998.5,-17.997,1,20,233,0.3991
5.0,0.8,2025-12,-10211.6,-20.423,1,20,236,0.3983
5.0,0.8,2026-01,1017.1,2.034,1,20,196,0.4388
5.0,0.8,2026-02,-2261.7,-4.523,1,20,241,0.4357
5.0,0.8,2026-03,-1694.7,-3.389,1,20,211,0.4171
5.0,0.8,2026-04,-6833.4,-13.667,1,20,209,0.3971
5.0,0.8,2026-05,-748.3,-1.497,1,20,1,0.0
5.0,0.85,2025-09,5951.4,11.903,1,20,119,0.437
5.0,0.85,2025-10,-17599.4,-35.199,1,20,148,0.3919
5.0,0.85,2025-11,-9193.1,-18.386,1,20,131,0.3511
5.0,0.85,2025-12,-6676.6,-13.353,1,20,157,0.3949
5.0,0.85,2026-01,196.0,0.392,1,20,135,0.4593
5.0,0.85,2026-02,-1119.3,-2.239,1,20,170,0.4647
5.0,0.85,2026-03,-1052.1,-2.104,1,20,138,0.3986
5.0,0.85,2026-04,-4260.9,-8.522,1,20,146,0.3562
5.0,0.85,2026-05,5553.1,11.106,1,20,90,0.5
5.0,0.9,2025-09,3866.1,7.732,1,20,93,0.4301
5.0,0.9,2025-10,-12944.4,-25.889,1,20,109,0.3945
5.0,0.9,2025-11,-9684.5,-19.369,1,20,99,0.3333
5.0,0.9,2025-12,-7337.4,-14.675,1,20,121,0.3719
5.0,0.9,2026-01,-409.5,-0.819,1,20,97,0.433
5.0,0.9,2026-02,2718.1,5.436,1,20,135,0.4963
5.0,0.9,2026-03,-3651.2,-7.302,1,20,103,0.3981
5.0,0.9,2026-04,-5171.6,-10.343,1,20,96,0.3542
5.0,0.9,2026-05,4261.6,8.523,1,20,69,0.5217
5.0,0.95,2025-09,1296.4,2.593,1,20,64,0.3906
5.0,0.95,2025-10,-8208.2,-16.416,1,20,73,0.411
