Index,Strike,Direction,Lots,Entry Date,Entry Time,Entry ₹,Exit Date,Exit Time,Exit ₹,Reason,P&L,P&L %,Hold (min)
NIFTY50,19950,BULLISH,6,11 Sep 23,11:40 AM,34.36,11 Sep 23,11:48 AM,34.22,tsl_hit,-21.0,-0.41,8
NIFTY50,19950,BEARISH,8,11 Sep 23,12:32 PM,24.9,11 Sep 23,12:35 PM,24.51,tsl_hit,-78.0,-1.57,3
NIFTY50,19950,BEARISH,10,11 Sep 23,02:28 PM,20.64,11 Sep 23,02:31 PM,18.45,hard_sl_hit,-547.5,-10.61,3
NIFTY50,19950,BEARISH,11,11 Sep 23,02:48 PM,18.46,11 Sep 23,02:50 PM,16.32,hard_sl_hit,-588.5,-11.59,2
NIFTY50,20000,BEARISH,6,11 Sep 23,03:05 PM,33.09,11 Sep 23,03:07 PM,29.53,hard_sl_hit,-534.0,-10.76,2
NIFTY50,20100,BEARISH,2,12 Sep 23,09:17 AM,80.26,12 Sep 23,09:20 AM,86.18,tsl_hit,296.0,7.38,3
NIFTY50,20000,BULLISH,4,12 Sep 23,12:21 PM,46.99,12 Sep 23,12:28 PM,50.79,tsl_hit,380.0,8.09,7
NIFTY50,20000,BEARISH,4,12 Sep 23,01:26 PM,53.01,12 Sep 23,01:30 PM,50.53,tsl_hit,-248.0,-4.68,4
NIFTY50,20000,BEARISH,5,12 Sep 23,02:14 PM,43.1,12 Sep 23,02:22 PM,42.45,tsl_hit,-81.25,-1.51,8
NIFTY50,20000,BULLISH,4,12 Sep 23,02:30 PM,52.94,12 Sep 23,02:35 PM,55.64,tsl_hit,270.0,5.1,5
NIFTY50,19950,BULLISH,4,13 Sep 23,09:17 AM,44.19,13 Sep 23,09:26 AM,69.38,tsl_hit,2519.0,57.0,9
NIFTY50,20000,BEARISH,9,13 Sep 23,11:26 AM,25.16,13 Sep 23,11:28 AM,21.19,hard_sl_hit,-893.25,-15.78,2
NIFTY50,20050,BEARISH,7,13 Sep 23,12:12 PM,29.93,13 Sep 23,12:17 PM,30.13,tsl_hit,35.0,0.67,5
NIFTY50,20050,BEARISH,10,13 Sep 23,12:31 PM,22.3,13 Sep 23,12:40 PM,26.49,tsl_hit,1047.5,18.79,9
NIFTY50,20150,BEARISH,13,14 Sep 23,09:18 AM,17.4,14 Sep 23,09:22 AM,15.6,hard_sl_hit,-585.0,-10.34,4
NIFTY50,20100,BEARISH,4530,14 Sep 23,03:29 PM,0.05,15 Sep 23,09:18 AM,89.59,tsl_hit,10140405.0,179080.0,4
NIFTY50,20150,BEARISH,406,15 Sep 23,09:19 AM,111.45,15 Sep 23,09:24 AM,103.72,time_stop,-78459.5,-6.94,5
NIFTY50,20150,BEARISH,450,15 Sep 23,10:54 AM,99.75,15 Sep 23,10:55 AM,50.46,hard_sl_hit,-554512.5,-49.41,1
NIFTY50,20200,BEARISH,642,15 Sep 23,11:03 AM,66.1,15 Sep 23,11:13 AM,59.48,hard_sl_hit,-106251.0,-10.02,10
NIFTY50,20150,BULLISH,499,15 Sep 23,12:21 PM,84.18,15 Sep 23,12:31 PM,74.73,hard_sl_hit,-117888.75,-11.23,10
NIFTY50,20200,BEARISH,576,15 Sep 23,01:29 PM,71.97,15 Sep 23,01:43 PM,78.91,tsl_hit,99936.0,9.64,14
NIFTY50,20200,BEARISH,1103,15 Sep 23,02:47 PM,37.98,15 Sep 23,02:50 PM,44.12,tsl_hit,169310.5,16.17,3
NIFTY50,20200,BEARISH,1071,15 Sep 23,03:02 PM,39.82,15 Sep 23,03:18 PM,55.71,tsl_hit,425454.75,39.9,16
NIFTY50,20150,BULLISH,1026,18 Sep 23,12:20 PM,43.42,18 Sep 23,12:25 PM,48.69,tsl_hit,135175.5,12.14,5
NIFTY50,20200,BULLISH,1783,18 Sep 23,12:41 PM,25.33,18 Sep 23,12:43 PM,22.77,hard_sl_hit,-114112.0,-10.11,2
NIFTY50,20150,BULLISH,1223,18 Sep 23,02:30 PM,36.52,18 Sep 23,02:35 PM,35.93,time_stop,-18039.25,-1.62,5
NIFTY50,20000,BULLISH,543,20 Sep 23,09:17 AM,82.11,20 Sep 23,09:23 AM,109.97,tsl_hit,378199.5,33.93,6
NIFTY50,19950,BULLISH,460,20 Sep 23,10:28 AM,100.49,20 Sep 23,10:43 AM,103.11,tsl_hit,30130.0,2.61,15
NIFTY50,19950,BULLISH,2620,20 Sep 23,11:55 AM,17.71,20 Sep 23,12:04 PM,21.48,tsl_hit,246935.0,21.29,9
NIFTY50,19950,BULLISH,3387,20 Sep 23,01:05 PM,14.02,20 Sep 23,01:07 PM,12.18,hard_sl_hit,-155802.0,-13.12,2
NIFTY50,19900,BULLISH,1993,20 Sep 23,01:50 PM,23.48,20 Sep 23,01:52 PM,17.51,hard_sl_hit,-297455.25,-25.43,2
NIFTY50,19900,BULLISH,2713,20 Sep 23,01:54 PM,16.76,20 Sep 23,01:55 PM,14.86,hard_sl_hit,-128867.5,-11.34,1
NIFTY50,19800,BULLISH,2013,21 Sep 23,09:19 AM,22.3,21 Sep 23,09:21 AM,12.2,hard_sl_hit,-508282.5,-45.29,2
NIFTY50,19750,BULLISH,6992,21 Sep 23,11:43 AM,6.1,21 Sep 23,11:46 AM,9.6,tsl_hit,611800.0,57.38,3
NIFTY50,19750,BULLISH,907435,21 Sep 23,01:01 PM,0.05,21 Sep 23,01:06 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19750,BEARISH,907435,21 Sep 23,01:17 PM,0.05,21 Sep 23,01:22 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19750,BULLISH,907435,21 Sep 23,02:15 PM,0.05,21 Sep 23,02:20 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19750,BEARISH,3544,21 Sep 23,03:04 PM,12.8,21 Sep 23,03:07 PM,18.2,tsl_hit,478440.0,42.19,3
NIFTY50,19750,BEARISH,13970,21 Sep 23,03:18 PM,3.4,21 Sep 23,03:19 PM,2.6,hard_sl_hit,-279400.0,-23.53,1
NIFTY50,19700,BULLISH,399,22 Sep 23,09:55 AM,115.69,22 Sep 23,09:58 AM,102.27,hard_sl_hit,-133864.5,-11.6,3
NIFTY50,19750,BULLISH,532,22 Sep 23,12:59 PM,85.78,22 Sep 23,01:05 PM,84.44,tsl_hit,-17822.0,-1.56,6
NIFTY50,19750,BEARISH,951,25 Sep 23,01:04 PM,47.93,25 Sep 23,01:14 PM,57.55,tsl_hit,228715.5,20.07,10
NIFTY50,19750,BEARISH,972,25 Sep 23,01:04 PM,47.93,25 Sep 23,01:14 PM,57.55,tsl_hit,233766.0,20.07,10
NIFTY50,19650,BULLISH,878,26 Sep 23,09:33 AM,54.2,26 Sep 23,09:37 AM,54.25,tsl_hit,1097.5,0.09,4
NIFTY50,19650,BULLISH,1384,26 Sep 23,03:04 PM,34.42,26 Sep 23,03:14 PM,35.04,tsl_hit,21452.0,1.8,10
NIFTY50,19600,BEARISH,1889,27 Sep 23,09:15 AM,25.26,27 Sep 23,09:18 AM,22.76,hard_sl_hit,-118062.5,-9.9,3
NIFTY50,19600,BULLISH,1293,27 Sep 23,10:03 AM,36.51,27 Sep 23,10:05 AM,31.92,hard_sl_hit,-148371.75,-12.57,2
NIFTY50,19600,BEARISH,848,27 Sep 23,10:44 AM,54.88,27 Sep 23,10:49 AM,55.02,tsl_hit,2968.0,0.26,5
NIFTY50,19650,BULLISH,2125,27 Sep 23,11:55 AM,21.91,27 Sep 23,11:56 AM,19.43,hard_sl_hit,-131750.0,-11.32,1
NIFTY50,19700,BEARISH,1493,27 Sep 23,01:11 PM,30.79,27 Sep 23,01:16 PM,27.84,hard_sl_hit,-110108.75,-9.58,5
NIFTY50,19700,BULLISH,2661,27 Sep 23,02:22 PM,17.09,27 Sep 23,02:30 PM,23.47,tsl_hit,424429.5,37.33,8
NIFTY50,19750,BEARISH,11555,28 Sep 23,09:17 AM,4.1,28 Sep 23,09:19 AM,0.05,hard_sl_hit,-1169943.75,-98.78,2
NIFTY50,19700,BULLISH,2619,28 Sep 23,09:41 AM,16.1,28 Sep 23,09:42 AM,5.6,hard_sl_hit,-687487.5,-65.22,1
NIFTY50,19600,BULLISH,2557,28 Sep 23,12:28 PM,15.3,28 Sep 23,12:34 PM,21.0,tsl_hit,364372.5,37.25,6
NIFTY50,19600,BULLISH,814851,28 Sep 23,01:13 PM,0.05,28 Sep 23,01:18 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19550,BEARISH,814851,28 Sep 23,02:21 PM,0.05,28 Sep 23,02:25 PM,0.05,tsl_hit,0.0,0.0,4
NIFTY50,19550,BEARISH,2439,28 Sep 23,03:20 PM,16.7,28 Sep 23,03:21 PM,6.9,hard_sl_hit,-597555.0,-58.68,1
NIFTY50,19600,BEARISH,710,29 Sep 23,11:14 AM,53.58,29 Sep 23,11:26 AM,48.7,hard_sl_hit,-86620.0,-9.11,12
NIFTY50,19650,BEARISH,609,29 Sep 23,11:37 AM,61.88,29 Sep 23,11:39 AM,56.22,hard_sl_hit,-86173.5,-9.15,2
NIFTY50,19550,BULLISH,410,03 Oct 23,09:18 AM,90.9,03 Oct 23,09:34 AM,82.51,hard_sl_hit,-85997.5,-9.23,16
NIFTY50,19500,BULLISH,365,03 Oct 23,09:56 AM,101.11,03 Oct 23,10:01 AM,94.28,time_stop,-62323.75,-6.76,5
NIFTY50,19500,BEARISH,412,03 Oct 23,10:20 AM,88.84,03 Oct 23,10:29 AM,80.41,hard_sl_hit,-86829.0,-9.49,9
NIFTY50,19500,BEARISH,1748,03 Oct 23,12:10 PM,20.75,03 Oct 23,12:15 PM,20.01,time_stop,-32338.0,-3.57,5
NIFTY50,19550,BULLISH,1607,03 Oct 23,01:31 PM,22.48,03 Oct 23,01:35 PM,24.08,tsl_hit,64280.0,7.12,4
NIFTY50,19550,BULLISH,1285,03 Oct 23,02:04 PM,28.33,03 Oct 23,02:05 PM,25.59,hard_sl_hit,-88022.5,-9.67,1
NIFTY50,19400,BULLISH,430,04 Oct 23,09:17 AM,83.77,04 Oct 23,09:23 AM,71.51,hard_sl_hit,-131795.0,-14.64,6
NIFTY50,19400,BULLISH,1381,04 Oct 23,11:28 AM,25.66,04 Oct 23,11:30 AM,24.83,tsl_hit,-28655.75,-3.23,2
NIFTY50,19400,BEARISH,2436,04 Oct 23,02:43 PM,14.49,04 Oct 23,02:45 PM,12.54,hard_sl_hit,-118755.0,-13.46,2
NIFTY50,19400,BULLISH,1060,04 Oct 23,03:01 PM,32.8,04 Oct 23,03:06 PM,45.51,tsl_hit,336815.0,38.75,5
NIFTY50,19550,BEARISH,1641,05 Oct 23,09:17 AM,22.1,05 Oct 23,09:18 AM,13.6,hard_sl_hit,-348712.5,-38.46,1
NIFTY50,19550,BEARISH,694612,05 Oct 23,02:41 PM,0.05,05 Oct 23,02:46 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19550,BULLISH,694612,05 Oct 23,03:05 PM,0.05,05 Oct 23,03:10 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19600,BEARISH,362,06 Oct 23,09:17 AM,95.77,06 Oct 23,09:49 AM,95.98,tsl_hit,1900.5,0.22,32
NIFTY50,19650,BEARISH,329,06 Oct 23,10:47 AM,105.5,06 Oct 23,10:55 AM,57.6,hard_sl_hit,-393977.5,-45.4,8
NIFTY50,19650,BEARISH,1073,06 Oct 23,01:31 PM,30.74,06 Oct 23,01:35 PM,31.41,tsl_hit,17972.75,2.18,4
NIFTY50,19650,BEARISH,1395,06 Oct 23,02:04 PM,23.69,06 Oct 23,02:07 PM,21.36,hard_sl_hit,-81258.75,-9.84,3
NIFTY50,19650,BULLISH,651,06 Oct 23,02:24 PM,50.19,06 Oct 23,02:45 PM,54.0,tsl_hit,62007.75,7.59,21
NIFTY50,19650,BULLISH,579,06 Oct 23,02:50 PM,56.94,06 Oct 23,03:00 PM,61.26,tsl_hit,62532.0,7.59,10
NIFTY50,19500,BULLISH,196,09 Oct 23,09:17 AM,169.58,09 Oct 23,10:03 AM,208.9,tsl_hit,192668.0,23.19,46
NIFTY50,19550,BULLISH,909,09 Oct 23,12:21 PM,37.5,09 Oct 23,12:24 PM,32.19,hard_sl_hit,-120669.75,-14.16,3
NIFTY50,19500,BULLISH,764,09 Oct 23,02:21 PM,43.95,09 Oct 23,02:30 PM,59.07,tsl_hit,288792.0,34.4,9
NIFTY50,19500,BULLISH,639,09 Oct 23,03:10 PM,54.54,09 Oct 23,03:17 PM,49.23,hard_sl_hit,-84827.25,-9.74,7
NIFTY50,19600,BEARISH,377,10 Oct 23,09:18 AM,91.24,10 Oct 23,09:37 AM,92.75,tsl_hit,14231.75,1.65,19
NIFTY50,19600,BEARISH,377,10 Oct 23,09:42 AM,91.51,10 Oct 23,10:12 AM,82.24,hard_sl_hit,-87369.75,-10.13,30
NIFTY50,19600,BULLISH,913,10 Oct 23,10:57 AM,37.41,10 Oct 23,11:02 AM,36.49,time_stop,-20999.0,-2.46,5
NIFTY50,19600,BULLISH,1023,10 Oct 23,11:41 AM,33.29,10 Oct 23,11:48 AM,38.43,tsl_hit,131455.5,15.44,7
NIFTY50,19700,BEARISH,1305,10 Oct 23,01:29 PM,26.55,10 Oct 23,01:34 PM,23.72,hard_sl_hit,-92328.75,-10.66,5
NIFTY50,19700,BEARISH,1950,10 Oct 23,02:22 PM,17.56,10 Oct 23,02:27 PM,16.51,time_stop,-51187.5,-5.98,5
NIFTY50,19700,BULLISH,1363,10 Oct 23,03:03 PM,24.95,10 Oct 23,03:08 PM,26.8,tsl_hit,63038.75,7.41,5
NIFTY50,19800,BEARISH,512,11 Oct 23,09:18 AM,66.87,11 Oct 23,09:22 AM,60.54,hard_sl_hit,-81024.0,-9.47,4
NIFTY50,19800,BULLISH,822,11 Oct 23,10:57 AM,41.28,11 Oct 23,11:00 AM,41.21,tsl_hit,-1438.5,-0.17,3
NIFTY50,19800,BULLISH,1032,11 Oct 23,11:13 AM,32.85,11 Oct 23,11:15 AM,29.49,hard_sl_hit,-86688.0,-10.23,2
NIFTY50,19800,BULLISH,1129,11 Oct 23,11:17 AM,29.71,11 Oct 23,11:26 AM,35.36,tsl_hit,159471.25,19.02,9
NIFTY50,19800,BULLISH,1530,11 Oct 23,12:17 PM,22.38,11 Oct 23,12:18 PM,19.23,hard_sl_hit,-120487.5,-14.08,1
NIFTY50,19850,BEARISH,1926,12 Oct 23,09:17 AM,17.5,12 Oct 23,09:23 AM,21.4,tsl_hit,187785.0,22.29,6
NIFTY50,19800,BULLISH,691021,12 Oct 23,09:51 AM,0.05,12 Oct 23,09:56 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19800,BULLISH,691021,12 Oct 23,10:35 AM,0.05,12 Oct 23,10:40 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19800,BEARISH,691021,12 Oct 23,10:47 AM,0.05,12 Oct 23,10:52 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19800,BEARISH,691021,12 Oct 23,12:53 PM,0.05,12 Oct 23,12:58 PM,0.05,time_stop,0.0,0.0,5
NIFTY50,19800,BULLISH,15022,12 Oct 23,01:14 PM,2.3,12 Oct 23,01:17 PM,3.0,tsl_hit,262885.0,30.43,3
NIFTY50,19800,BULLISH,7599,12 Oct 23,01:57 PM,4.7,12 Oct 23,01:58 PM,3.6,hard_sl_hit,-208972.5,-23.4,1
NIFTY50,19800,BULLISH,695813,12 Oct 23,02:27 PM,0.05,12 Oct 23,02:31 PM,0.7,tsl_hit,11306961.25,1300.0,4
NIFTY50,19800,BULLISH,1700877,12 Oct 23,03:05 PM,0.05,12 Oct 23,03:08 PM,0.05,tsl_hit,0.0,0.0,3
NIFTY50,19800,BEARISH,425219,12 Oct 23,03:10 PM,0.2,12 Oct 23,03:13 PM,0.05,hard_sl_hit,-1594571.25,-75.0,3
NIFTY50,19700,BULLISH,408,13 Oct 23,09:17 AM,190.98,13 Oct 23,09:43 AM,195.82,tsl_hit,49368.0,2.53,26
NIFTY50,19700,BULLISH,402,13 Oct 23,09:46 AM,194.27,13 Oct 23,10:55 AM,63.2,hard_sl_hit,-1317253.5,-67.47,69
NIFTY50,19700,BEARISH,1650,13 Oct 23,11:23 AM,43.82,13 Oct 23,11:28 AM,39.39,hard_sl_hit,-182737.5,-10.11,5
NIFTY50,19700,BULLISH,1677,13 Oct 23,12:11 PM,42.62,13 Oct 23,12:43 PM,56.26,tsl_hit,571857.0,32.0,32
NIFTY50,19750,BEARISH,2160,13 Oct 23,02:07 PM,34.27,13 Oct 23,02:14 PM,34.38,tsl_hit,5940.0,0.32,7
NIFTY50,19750,BULLISH,1251,16 Oct 23,10:59 AM,59.21,16 Oct 23,11:08 AM,58.09,tsl_hit,-35028.0,-1.89,9
NIFTY50,19750,BULLISH,1397,16 Oct 23,11:14 AM,52.89,16 Oct 23,11:16 AM,46.47,hard_sl_hit,-224218.5,-12.14,2
NIFTY50,19800,BEARISH,951,17 Oct 23,09:17 AM,76.66,17 Oct 23,09:28 AM,76.08,tsl_hit,-13789.5,-0.76,11
NIFTY50,19850,BULLISH,4147,17 Oct 23,11:33 AM,17.57,17 Oct 23,11:41 AM,17.55,tsl_hit,-2073.5,-0.11,8
NIFTY50,19850,BULLISH,6569,17 Oct 23,12:27 PM,11.09,17 Oct 23,12:30 PM,9.71,hard_sl_hit,-226630.5,-12.44,3
NIFTY50,19850,BULLISH,7323,17 Oct 23,12:32 PM,9.81,17 Oct 23,12:41 PM,15.29,tsl_hit,1003251.0,55.86,9
NIFTY50,19850,BULLISH,4835,17 Oct 23,01:04 PM,15.78,17 Oct 23,01:06 PM,14.29,hard_sl_hit,-180103.75,-9.44,2
NIFTY50,19800,BULLISH,3571,18 Oct 23,09:19 AM,21.14,18 Oct 23,09:20 AM,18.46,hard_sl_hit,-239257.0,-12.68,1
NIFTY50,19700,BEARISH,3026,18 Oct 23,01:07 PM,24.6,18 Oct 23,01:12 PM,22.24,hard_sl_hit,-178534.0,-9.59,5
NIFTY50,19700,BEARISH,4887,18 Oct 23,01:58 PM,15.07,18 Oct 23,02:00 PM,13.11,hard_sl_hit,-239463.0,-13.01,2
NIFTY50,19550,BULLISH,1451699,19 Oct 23,09:19 AM,0.05,19 Oct 23,09:24 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19550,BEARISH,1451699,19 Oct 23,09:53 AM,0.05,19 Oct 23,09:58 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19700,BEARISH,3101,19 Oct 23,02:07 PM,23.4,19 Oct 23,02:10 PM,31.3,tsl_hit,612447.5,33.76,3
NIFTY50,19550,BULLISH,529,20 Oct 23,09:17 AM,142.22,20 Oct 23,09:30 AM,152.47,tsl_hit,135556.25,7.21,13
NIFTY50,19550,BEARISH,1618,20 Oct 23,11:16 AM,46.89,20 Oct 23,11:21 AM,46.27,time_stop,-25079.0,-1.32,5
NIFTY50,19550,BULLISH,1328,20 Oct 23,11:49 AM,57.04,20 Oct 23,11:56 AM,57.01,tsl_hit,-996.0,-0.05,7
NIFTY50,19550,BEARISH,1538,20 Oct 23,01:20 PM,49.25,20 Oct 23,01:38 PM,54.16,tsl_hit,188789.5,9.97,18
NIFTY50,19550,BULLISH,1341,20 Oct 23,03:20 PM,57.12,20 Oct 23,03:23 PM,58.23,tsl_hit,37212.75,1.94,3
NIFTY50,19550,BEARISH,1970,23 Oct 23,09:22 AM,38.98,23 Oct 23,09:35 AM,50.24,tsl_hit,554555.0,28.89,13
NIFTY50,19450,BULLISH,1352,23 Oct 23,11:48 AM,58.61,23 Oct 23,11:58 AM,63.03,tsl_hit,149396.0,7.54,10
NIFTY50,19300,BULLISH,2216,25 Oct 23,11:07 AM,36.06,25 Oct 23,11:11 AM,29.01,hard_sl_hit,-390570.0,-19.55,4
NIFTY50,19250,BULLISH,2484,25 Oct 23,11:34 AM,31.47,25 Oct 23,11:35 AM,26.49,hard_sl_hit,-309258.0,-15.82,1
NIFTY50,19200,BULLISH,2512,25 Oct 23,12:35 PM,30.57,25 Oct 23,12:41 PM,25.65,hard_sl_hit,-308976.0,-16.09,6
NIFTY50,19150,BULLISH,1703,25 Oct 23,02:26 PM,44.28,25 Oct 23,02:31 PM,44.44,tsl_hit,6812.0,0.36,5
NIFTY50,19100,BULLISH,1581,25 Oct 23,03:22 PM,47.73,26 Oct 23,09:15 AM,0.05,hard_sl_hit,-1884552.0,-99.9,8
NIFTY50,19000,BULLISH,27957,26 Oct 23,09:18 AM,2.4,26 Oct 23,09:20 AM,0.05,hard_sl_hit,-1642473.75,-97.92,2
NIFTY50,18900,BULLISH,1195954,26 Oct 23,10:59 AM,0.05,26 Oct 23,11:04 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,18900,BEARISH,2730,26 Oct 23,11:45 AM,21.9,26 Oct 23,11:46 AM,13.8,hard_sl_hit,-552825.0,-36.99,1
NIFTY50,18900,BEARISH,2881,26 Oct 23,11:49 AM,19.9,26 Oct 23,11:50 AM,15.4,hard_sl_hit,-324112.5,-22.61,1
NIFTY50,18900,BEARISH,2552,26 Oct 23,12:47 PM,21.9,26 Oct 23,12:51 PM,28.4,tsl_hit,414700.0,29.68,4
NIFTY50,18850,BULLISH,19247,26 Oct 23,01:27 PM,3.0,26 Oct 23,01:29 PM,2.6,hard_sl_hit,-192470.0,-13.33,2
NIFTY50,18950,BEARISH,346,27 Oct 23,09:17 AM,164.03,27 Oct 23,09:25 AM,148.52,hard_sl_hit,-134161.5,-9.46,8
NIFTY50,19000,BEARISH,852,27 Oct 23,11:02 AM,66.02,27 Oct 23,11:13 AM,65.71,tsl_hit,-6603.0,-0.47,11
NIFTY50,19050,BEARISH,668,27 Oct 23,11:26 AM,84.11,27 Oct 23,11:34 AM,76.07,hard_sl_hit,-134268.0,-9.56,8
NIFTY50,19050,BULLISH,847,27 Oct 23,12:22 PM,65.69,27 Oct 23,12:29 PM,57.94,hard_sl_hit,-164106.25,-11.8,7
NIFTY50,19050,BULLISH,904,27 Oct 23,12:31 PM,60.71,27 Oct 23,12:40 PM,61.28,tsl_hit,12882.0,0.94,9
NIFTY50,19050,BEARISH,1048,27 Oct 23,01:48 PM,52.45,27 Oct 23,01:58 PM,56.43,tsl_hit,104276.0,7.59,10
NIFTY50,19050,BEARISH,950,27 Oct 23,02:35 PM,58.36,27 Oct 23,02:40 PM,54.51,time_stop,-91437.5,-6.6,5
NIFTY50,19000,BEARISH,888,30 Oct 23,09:15 AM,61.96,30 Oct 23,09:18 AM,66.25,tsl_hit,95238.0,6.92,3
NIFTY50,19000,BEARISH,560,30 Oct 23,10:05 AM,99.06,30 Oct 23,10:10 AM,89.49,hard_sl_hit,-133980.0,-9.66,5
NIFTY50,19100,BEARISH,1443,30 Oct 23,12:05 PM,38.03,30 Oct 23,12:20 PM,49.0,tsl_hit,395742.75,28.85,15
NIFTY50,19100,BEARISH,1682,30 Oct 23,01:15 PM,33.67,30 Oct 23,01:20 PM,31.81,time_stop,-78213.0,-5.52,5
NIFTY50,19150,BEARISH,1144,30 Oct 23,01:34 PM,49.17,30 Oct 23,01:46 PM,51.91,tsl_hit,78364.0,5.57,12
NIFTY50,19200,BEARISH,930,31 Oct 23,09:17 AM,60.9,31 Oct 23,09:21 AM,68.11,tsl_hit,167632.5,11.84,4
NIFTY50,19100,BEARISH,1198,31 Oct 23,11:27 AM,47.87,31 Oct 23,11:32 AM,46.95,time_stop,-27554.0,-1.92,5
NIFTY50,19100,BEARISH,2294,31 Oct 23,01:08 PM,24.96,31 Oct 23,01:18 PM,21.97,hard_sl_hit,-171476.5,-11.98,10
NIFTY50,19100,BULLISH,1877,31 Oct 23,01:27 PM,30.1,31 Oct 23,01:31 PM,51.13,tsl_hit,986832.75,69.87,4
NIFTY50,19050,BULLISH,2165,01 Nov 23,11:32 AM,28.12,01 Nov 23,11:38 AM,24.54,hard_sl_hit,-193767.5,-12.73,6
NIFTY50,19050,BEARISH,3037,01 Nov 23,12:17 PM,19.76,01 Nov 23,12:19 PM,18.88,tsl_hit,-66814.0,-4.45,2
NIFTY50,19050,BULLISH,3050,01 Nov 23,01:03 PM,19.58,01 Nov 23,01:08 PM,17.37,hard_sl_hit,-168512.5,-11.29,5
NIFTY50,19000,BULLISH,1992,01 Nov 23,01:14 PM,29.6,01 Nov 23,01:16 PM,23.82,hard_sl_hit,-287844.0,-19.53,2
NIFTY50,19000,BULLISH,2195,01 Nov 23,01:18 PM,26.28,01 Nov 23,01:21 PM,31.67,tsl_hit,295776.25,20.51,3
NIFTY50,19000,BULLISH,2211,01 Nov 23,03:05 PM,26.68,01 Nov 23,03:07 PM,23.92,hard_sl_hit,-152559.0,-10.34,2
NIFTY50,19100,BEARISH,1166686,02 Nov 23,11:15 AM,0.05,02 Nov 23,11:20 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19100,BULLISH,1166686,02 Nov 23,11:44 AM,0.05,02 Nov 23,11:49 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19100,BULLISH,4227,02 Nov 23,01:25 PM,13.8,02 Nov 23,01:26 PM,7.1,hard_sl_hit,-708022.5,-48.55,1
NIFTY50,19150,BEARISH,4841,02 Nov 23,03:02 PM,11.4,02 Nov 23,03:06 PM,15.7,tsl_hit,520407.5,37.72,4
NIFTY50,19250,BEARISH,387,03 Nov 23,10:49 AM,148.33,03 Nov 23,10:55 AM,45.06,hard_sl_hit,-999137.25,-69.62,6
NIFTY50,19250,BULLISH,835,03 Nov 23,11:32 AM,63.52,03 Nov 23,11:37 AM,60.92,time_stop,-54275.0,-4.09,5
NIFTY50,19250,BEARISH,1932,03 Nov 23,12:42 PM,27.33,03 Nov 23,12:55 PM,28.63,tsl_hit,62790.0,4.76,13
NIFTY50,19300,BEARISH,547,06 Nov 23,09:17 AM,96.96,06 Nov 23,09:22 AM,86.1,hard_sl_hit,-148510.5,-11.2,5
NIFTY50,19350,BULLISH,496,06 Nov 23,10:52 AM,105.66,06 Nov 23,10:55 AM,37.63,hard_sl_hit,-843572.0,-64.39,3
NIFTY50,19300,BULLISH,797,06 Nov 23,11:07 AM,61.06,06 Nov 23,11:21 AM,67.91,tsl_hit,136486.25,11.22,14
NIFTY50,19350,BEARISH,5145,06 Nov 23,02:17 PM,9.58,06 Nov 23,02:19 PM,8.21,hard_sl_hit,-176216.25,-14.3,2
NIFTY50,19350,BULLISH,803,07 Nov 23,09:18 AM,60.36,07 Nov 23,09:26 AM,68.55,tsl_hit,164414.25,13.57,8
NIFTY50,19350,BULLISH,1450,07 Nov 23,11:47 AM,33.94,07 Nov 23,11:49 AM,29.71,hard_sl_hit,-153337.5,-12.46,2
NIFTY50,19450,BEARISH,1877,08 Nov 23,09:59 AM,25.86,08 Nov 23,10:01 AM,22.77,hard_sl_hit,-144998.25,-11.95,2
NIFTY50,19450,BULLISH,2635,08 Nov 23,11:00 AM,18.18,08 Nov 23,11:02 AM,16.32,hard_sl_hit,-122527.5,-10.23,2
NIFTY50,19400,BULLISH,1498,08 Nov 23,11:14 AM,31.61,08 Nov 23,11:26 AM,39.0,tsl_hit,276755.5,23.38,12
NIFTY50,19450,BULLISH,3250,08 Nov 23,11:57 AM,14.95,08 Nov 23,12:02 PM,16.52,tsl_hit,127562.5,10.5,5
NIFTY50,19400,BULLISH,2961,09 Nov 23,09:52 AM,16.6,09 Nov 23,09:56 AM,32.4,tsl_hit,1169595.0,95.18,4
NIFTY50,19450,BULLISH,1087345,09 Nov 23,10:28 AM,0.05,09 Nov 23,10:33 AM,0.05,time_stop,0.0,0.0,5
NIFTY50,19450,BULLISH,1087345,09 Nov 23,12:50 PM,0.05,09 Nov 23,12:55 PM,0.05,time_stop,0.0,0.0,5
